step,bf16|advantage/_max,bf16|advantage/_mean,bf16|advantage/_min,bf16|advantage/_std,bf16|advantage/_sum,bf16|bit_wise/logprob_diff/max,bf16|bit_wise/logprob_diff/mean,bf16|bit_wise/ratio_tokens_different/mean,bf16|generator/decode_time_ms/max,bf16|generator/decode_time_ms/mean,bf16|generator/inflight_requests_at_completion/max,bf16|generator/inflight_requests_at_completion/mean,bf16|generator/inter_token_latency_ms/max,bf16|generator/inter_token_latency_ms/mean,bf16|generator/num_cached_tokens/max,bf16|generator/num_cached_tokens/mean,bf16|generator/prefill_time_ms/max,bf16|generator/prefill_time_ms/mean,bf16|generator/queue_time_ms/max,bf16|generator/queue_time_ms/mean,bf16|generator/time_to_first_token_ms/max,bf16|generator/time_to_first_token_ms/mean,bf16|loss/generator_logprob_nan_frac,bf16|loss/mean,bf16|loss/ratio_clipped_frac,bf16|loss/ratio_mean,bf16|perf/trainer/step_time_ratio/batch,bf16|perf/trainer/step_time_ratio/blocking_generator_pull_model_state_dict,bf16|perf/trainer/step_time_ratio/blocking_trainer_push_model_state_dict,bf16|perf/trainer/step_time_ratio/fwd_bwd,bf16|perf/trainer/step_time_ratio/unaccounted,bf16|perf/trainer/tokens_per_second_full_step,bf16|perf/trainer/tokens_per_second_fwd_bwd,bf16|rollout/branches_per_rollout/max,bf16|rollout/branches_per_rollout/mean,bf16|rollout/max_policy_version/max,bf16|rollout/min_policy_version/min,bf16|rollout/num_turns/max,bf16|rollout/num_turns/mean,bf16|rollout/output_tokens/max,bf16|rollout/output_tokens/mean,bf16|rollout/output_tokens/std,bf16|rollout/prompt_length/max,bf16|rollout/prompt_length/mean,bf16|rollout/response_length/max,bf16|rollout/response_length/mean,bf16|rollout/total_length/max,bf16|rollout/total_length/mean,bf16|rollout/truncation_rate/mean,bf16|rollout_buffer/active_slots_in_use_peak,bf16|rollout_buffer/available_active_slots,bf16|rollout_buffer/num_groups_finalized,bf16|rollout_buffer/num_groups_inflight,bf16|rollout_buffer/num_groups_waiting,bf16|rollout_reward/_max,bf16|rollout_reward/_mean,bf16|rollout_reward/_min,bf16|rollout_reward/_std,bf16|rollout_reward/_sum,bf16|rollout_reward/component/RewardMathVerify/mean,bf16|rollout_reward/group_zero_std_frac/mean,bf16|timing/step/blocking_generator_pull_model_state_dict/mean,bf16|timing/step/blocking_trainer_push_model_state_dict/mean,bf16|timing/step/forward_backward/mean,bf16|timing/step/optim/mean,bf16|timing/step/total/mean,bf16|timing/step/wait_for_training_batch/mean,bf16|timing/weight_sync/generator_pull_model_state_dict,bf16|timing/weight_sync/trainer_push_model_state_dict,bf16|train_batch/num_metric_only_groups,bf16|train_batch/num_microbatches,bf16|train_batch/num_rollout_groups,bf16|train_batch/num_training_samples,bf16|train_batch/padding_frac,bf16|train_batch/policy_age/mean,bf16|train_batch/policy_age_max,bf16|trainer/entropy/mean,bf16|trainer/grad_norm/mean,bf16|trainer/lr,bf16|trainer/policy_version,bf16|training_sample_builder/num_training_samples/sum,nvfp4|advantage/_max,nvfp4|advantage/_mean,nvfp4|advantage/_min,nvfp4|advantage/_std,nvfp4|advantage/_sum,nvfp4|bit_wise/logprob_diff/max,nvfp4|bit_wise/logprob_diff/mean,nvfp4|bit_wise/ratio_tokens_different/mean,nvfp4|generator/decode_time_ms/max,nvfp4|generator/decode_time_ms/mean,nvfp4|generator/inflight_requests_at_completion/max,nvfp4|generator/inflight_requests_at_completion/mean,nvfp4|generator/inter_token_latency_ms/max,nvfp4|generator/inter_token_latency_ms/mean,nvfp4|generator/num_cached_tokens/max,nvfp4|generator/num_cached_tokens/mean,nvfp4|generator/prefill_time_ms/max,nvfp4|generator/prefill_time_ms/mean,nvfp4|generator/queue_time_ms/max,nvfp4|generator/queue_time_ms/mean,nvfp4|generator/time_to_first_token_ms/max,nvfp4|generator/time_to_first_token_ms/mean,nvfp4|loss/generator_logprob_nan_frac,nvfp4|loss/mean,nvfp4|loss/ratio_clipped_frac,nvfp4|loss/ratio_mean,nvfp4|perf/trainer/step_time_ratio/batch,nvfp4|perf/trainer/step_time_ratio/blocking_generator_pull_model_state_dict,nvfp4|perf/trainer/step_time_ratio/blocking_trainer_push_model_state_dict,nvfp4|perf/trainer/step_time_ratio/fwd_bwd,nvfp4|perf/trainer/step_time_ratio/unaccounted,nvfp4|perf/trainer/tokens_per_second_full_step,nvfp4|perf/trainer/tokens_per_second_fwd_bwd,nvfp4|rollout/branches_per_rollout/max,nvfp4|rollout/branches_per_rollout/mean,nvfp4|rollout/max_policy_version/max,nvfp4|rollout/min_policy_version/min,nvfp4|rollout/num_turns/max,nvfp4|rollout/num_turns/mean,nvfp4|rollout/output_tokens/max,nvfp4|rollout/output_tokens/mean,nvfp4|rollout/output_tokens/std,nvfp4|rollout/prompt_length/max,nvfp4|rollout/prompt_length/mean,nvfp4|rollout/response_length/max,nvfp4|rollout/response_length/mean,nvfp4|rollout/total_length/max,nvfp4|rollout/total_length/mean,nvfp4|rollout/truncation_rate/mean,nvfp4|rollout_buffer/active_slots_in_use_peak,nvfp4|rollout_buffer/available_active_slots,nvfp4|rollout_buffer/num_groups_finalized,nvfp4|rollout_buffer/num_groups_inflight,nvfp4|rollout_buffer/num_groups_waiting,nvfp4|rollout_reward/_max,nvfp4|rollout_reward/_mean,nvfp4|rollout_reward/_min,nvfp4|rollout_reward/_std,nvfp4|rollout_reward/_sum,nvfp4|rollout_reward/component/RewardMathVerify/mean,nvfp4|rollout_reward/group_zero_std_frac/mean,nvfp4|timing/step/blocking_generator_pull_model_state_dict/mean,nvfp4|timing/step/blocking_trainer_push_model_state_dict/mean,nvfp4|timing/step/forward_backward/mean,nvfp4|timing/step/optim/mean,nvfp4|timing/step/total/mean,nvfp4|timing/step/wait_for_training_batch/mean,nvfp4|timing/weight_sync/generator_pull_model_state_dict,nvfp4|timing/weight_sync/trainer_push_model_state_dict,nvfp4|train_batch/num_metric_only_groups,nvfp4|train_batch/num_microbatches,nvfp4|train_batch/num_rollout_groups,nvfp4|train_batch/num_training_samples,nvfp4|train_batch/padding_frac,nvfp4|train_batch/policy_age/mean,nvfp4|train_batch/policy_age_max,nvfp4|trainer/entropy/mean,nvfp4|trainer/grad_norm/mean,nvfp4|trainer/lr,nvfp4|trainer/policy_version,nvfp4|training_sample_builder/num_training_samples/sum
221,2.6457433700561523,-5.204170427930421e-18,-1.2909917831420898,0.6123709082603455,-3.3306690738754696e-16,0.9361244440078735,-0.0007628454477526248,0.5574203729629517,344824.375,230765.546875,64.0,32.5,170.71971130371094,169.0238800048828,160.0,112.0,371.95703125,353.7449645996094,4.193477630615234,2.034647226333618,373.3148498535156,358.13592529296875,0.0,0.005924777127802372,0.004081446211785078,0.9998127818107605,0.9437224268913269,1.958970052839959e-08,3.995279129753726e-08,0.056275323033332825,2.215945642092265e-06,234.8541717529297,4173.306640625,1.0,1.0,220.0,220.0,1.0,1.0,2048.0,1366.703125,521.313720703125,165.0,147.375,2048.0,1366.703125,2213.0,1514.078125,0.265625,8.0,0.0,0.0,0.0,0.0,1.0,0.125,0.0,0.33071890473365784,8.0,0.125,0.625,7.295981049537659e-06,1.4880002709105611e-05,20.897136688232422,0.06202354282140732,372.43963623046875,351.4796142578125,2.908709764480591,0.342835932970047,0.0,17.0,8.0,64.0,0.3046515882015228,0.0,0.0,0.33360254764556885,0.1806640625,9.999999974752427e-07,221.0,64.0,0.0,0.0,0.0,0.0,0.0,2.7042055130004883,-0.004041507840156555,0.604433536529541,580635.0,412195.78125,64.0,32.5,287.34149169921875,282.7910461425781,160.0,112.0,539.44140625,539.1921997070312,4.796168804168701,2.6244451999664307,544.3141479492188,544.0018310546875,0.0,0.0,0.024614261463284492,0.9983792901039124,0.9337902665138245,1.3893519223984185e-08,1.9673539242148763e-08,0.0662083551287651,1.343528651887027e-06,147.67601013183594,2230.473876953125,1.0,1.0,220.0,220.0,1.0,1.0,2048.0,1456.21875,577.8125610351562,165.0,147.375,2048.0,1456.21875,2213.0,1603.59375,0.40625,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.768169209361076e-06,1.2415926903486252e-05,41.726463317871094,0.05748295411467552,631.0977783203125,589.31298828125,3.022371530532837,0.36085107922554016,0.0,20.0,8.0,64.0,0.3739868104457855,0.0,0.0,0.3390595614910126,0.0,9.999999974752427e-07,221.0,64.0
222,2.6457433700561523,-1.5612511283791264e-17,-0.7745950818061829,0.7905673980712891,-9.992007221626409e-16,0.8884890079498291,-0.0008583388989791274,0.6411522030830383,343515.84375,256929.9375,64.0,32.5,171.1564178466797,168.92160034179688,832.0,173.5,367.6480712890625,353.2901611328125,4.707842826843262,2.4655232429504395,369.0845947265625,358.1318054199219,0.0,0.015348708257079124,0.003276775125414133,0.9996999502182007,0.9373586177825928,5.3503683261624246e-08,3.5010131682611245e-08,0.06263895332813263,2.3635673187527573e-06,261.2503662109375,4170.7333984375,1.0,1.0,221.0,221.0,1.0,1.0,2048.0,1525.890625,527.0638427734375,846.0,229.25,2048.0,1525.890625,2894.0,1755.140625,0.359375,8.0,0.0,0.0,0.0,0.0,1.0,0.265625,0.0,0.4416654407978058,17.0,0.265625,0.375,2.0000006770715117e-05,1.3087003026157618e-05,23.353025436401367,0.061802420765161514,373.80615234375,350.3904113769531,2.8989648818969727,0.3382798731327057,0.0,19.0,8.0,64.0,0.2787250578403473,0.0,0.0,0.3947954475879669,0.20703125,9.999999974752427e-07,222.0,64.0,2.6457433700561523,-1.734723475976807e-18,-0.7745950818061829,0.6123707890510559,-1.1102230246251565e-16,2.430938720703125,-0.0023306668736040592,0.6708567142486572,609386.75,463219.6875,64.0,32.5,300.19873046875,292.12152099609375,832.0,173.5,570.7010498046875,570.1034545898438,5.362758159637451,2.880265474319458,576.2567749023438,575.4420166015625,0.0,0.015247350558638573,0.021560339257121086,0.9996993541717529,0.9337776303291321,3.0252603977487524e-08,1.9185838695534585e-08,0.06622098386287689,1.3149266351319966e-06,151.86093139648438,2293.244873046875,1.0,1.0,221.0,221.0,1.0,1.0,2048.0,1571.171875,506.2980651855469,846.0,229.25,2048.0,1571.171875,2894.0,1800.421875,0.375,8.0,0.0,0.0,0.0,0.0,1.0,0.078125,0.0,0.2683681845664978,5.0,0.078125,0.625,2.0031817257404327e-05,1.2703938409686089e-05,43.79041290283203,0.05793270841240883,662.15185546875,618.3026123046875,3.3748865127563477,0.362100750207901,0.0,21.0,8.0,64.0,0.3305722177028656,0.0,0.0,0.38755571842193604,0.1494140625,9.999999974752427e-07,222.0,64.0
223,2.6457433700561523,-1.9081958235744878e-17,-2.6457433700561523,0.8660232424736023,-1.2212453270876722e-15,0.6543656587600708,-0.0006571122212335467,0.5076270699501038,356642.4375,184063.125,64.0,32.5,177.26358032226562,169.3314666748047,176.0,92.5,345.47906494140625,332.6502990722656,5.339966297149658,2.9029109477996826,347.02252197265625,337.71954345703125,0.0,0.07311247289180756,0.003777353558689356,0.9998378157615662,0.9578226804733276,2.7500327348661813e-08,3.3236606356013e-08,0.042174842208623886,2.388715074630454e-06,182.1473846435547,4318.86328125,1.0,1.0,222.0,222.0,1.0,1.0,2048.0,1079.625,572.3094482421875,178.0,121.25,2048.0,1079.625,2226.0,1200.875,0.203125,8.0,0.0,0.0,0.0,0.0,1.0,0.296875,0.0,0.45688098669052124,19.0,0.296875,0.25,1.0432006092742085e-05,1.2608012184500694e-05,15.937402725219727,0.06125154718756676,379.3411560058594,363.3415832519531,2.831411123275757,0.339249849319458,0.0,13.0,8.0,64.0,0.2789212763309479,0.0,0.0,0.2295195311307907,0.2001953125,9.999999974752427e-07,223.0,64.0,2.6457433700561523,6.938893903907228e-18,-1.7320468425750732,0.49999865889549255,4.440892098500626e-16,4.092408180236816,-0.003518658457323909,0.5677940249443054,587619.3125,319521.375,64.0,32.5,296.2315979003906,288.4714050292969,176.0,92.5,564.7058715820312,564.2122192382812,4.344266891479492,2.1895790100097656,569.1344604492188,568.7576904296875,0.0,-0.019432194530963898,0.022303789854049683,0.9992231726646423,0.9570040702819824,1.0732629895926493e-08,2.1516449066893983e-08,0.04299337416887283,2.542974698371836e-06,114.5434799194336,2664.212158203125,1.0,1.0,222.0,222.0,1.0,1.0,2048.0,1115.28125,602.875732421875,178.0,121.25,2048.0,1115.28125,2226.0,1236.53125,0.203125,8.0,0.0,0.0,0.0,0.0,1.0,0.109375,0.0,0.3121091425418854,7.0,0.109375,0.75,6.688060238957405e-06,1.340801827609539e-05,26.73413848876953,0.05727085843682289,623.1520385742188,596.3590087890625,3.221217632293701,0.36720752716064453,0.0,13.0,8.0,64.0,0.2574932277202606,0.0,0.0,0.2399452030658722,0.1513671875,9.999999974752427e-07,223.0,64.0
224,2.6457433700561523,-1.3877787807814457e-17,-0.5773489475250244,0.6123708486557007,-8.881784197001252e-16,0.7273363471031189,-0.0004346290079411119,0.5070857405662537,350268.4375,195651.96875,64.0,32.5,172.64453125,168.0449676513672,176.0,104.5,359.0075378417969,348.6460266113281,4.38054895401001,2.2119266986846924,360.51129150390625,353.2002258300781,0.0,0.021767985075712204,0.003952301573008299,1.0000507831573486,0.9490748047828674,2.5362862032807243e-08,3.0214128088346115e-08,0.050922807306051254,2.3408558718074346e-06,196.5006866455078,3858.795166015625,1.0,1.0,223.0,223.0,1.0,1.0,2048.0,1154.390625,739.0587768554688,189.0,139.0,2048.0,1154.390625,2237.0,1293.390625,0.359375,8.0,0.0,0.0,0.0,0.0,1.0,0.078125,0.0,0.2683681845664978,5.0,0.078125,0.625,9.536015568301082e-06,1.1360010830685496e-05,19.084003448486328,0.062128663063049316,375.9834289550781,356.8363952636719,2.6660401821136475,0.3390443027019501,0.0,16.0,8.0,64.0,0.36894989013671875,0.0,0.0,0.23895971477031708,0.1796875,9.999999974752427e-07,224.0,64.0,2.6457433700561523,0.0,-0.3779633343219757,0.35355231165885925,0.0,4.941971778869629,-0.0033806448336690664,0.544173538684845,596358.3125,302833.6875,64.0,32.5,305.10198974609375,294.082763671875,176.0,104.5,542.9141235351562,540.7850952148438,4.293548107147217,2.226858615875244,545.9022216796875,545.2218017578125,0.0,0.0028928248211741447,0.020925112068653107,0.9990099668502808,0.9576705694198608,1.1854742965056175e-08,1.8744728436104197e-08,0.042328063398599625,1.3374361742535257e-06,104.93760681152344,2479.149658203125,1.0,1.0,223.0,223.0,1.0,1.0,2048.0,1035.6875,734.7216796875,189.0,139.0,2048.0,1035.6875,2237.0,1174.6875,0.296875,8.0,0.0,0.0,0.0,0.0,1.0,0.015625,0.0,0.12401959300041199,1.0,0.015625,0.875,7.488066330552101e-06,1.1840136721730232e-05,26.678659439086914,0.057926245033741,631.6515502929688,604.9140625,3.039557933807373,0.3569948673248291,0.0,13.0,8.0,64.0,0.29465895891189575,0.0,0.0,0.2433529794216156,0.08203125,9.999999974752427e-07,224.0,64.0
225,0.7745950818061829,1.5612511283791264e-17,-2.6457433700561523,0.7071050405502319,9.992007221626409e-16,0.5833795070648193,-0.0005326937534846365,0.5071743130683899,351835.5625,256213.8125,64.0,32.5,171.87863159179688,168.0624542236328,208.0,115.0,355.446044921875,348.88385009765625,4.24979829788208,2.290827989578247,356.95098876953125,353.2297058105469,0.0,0.036679789423942566,0.002516942797228694,0.9998624920845032,0.9282657504081726,2.2786265319041377e-08,3.20665627384642e-08,0.07173199951648712,2.200479912062292e-06,251.019775390625,3499.411376953125,1.0,1.0,224.0,224.0,1.0,1.0,2048.0,1514.734375,548.5637817382812,220.0,149.5,2048.0,1514.734375,2268.0,1664.234375,0.40625,8.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.5,32.0,0.5,0.5,8.799979696050286e-06,1.2384000001475215e-05,27.639446258544922,0.06321390718221664,386.1966552734375,358.4931335449219,2.664659023284912,0.3422178328037262,0.0,20.0,8.0,64.0,0.35029906034469604,0.0,0.0,0.2318030297756195,0.1533203125,9.999999974752427e-07,225.0,64.0,2.6457433700561523,-5.204170427930421e-18,-1.2909917831420898,0.7071051001548767,-3.3306690738754696e-16,1.872666358947754,-0.002628863090649247,0.542385458946228,592132.9375,426286.21875,64.0,32.5,298.7965393066406,289.83404541015625,208.0,115.0,548.9010620117188,544.7254638671875,4.339659214019775,2.209373712539673,551.7373046875,549.2821655273438,0.0,0.005297242198139429,0.017377767711877823,0.9990822672843933,0.9391839504241943,1.4057848218840263e-08,1.9861168709667254e-08,0.06081462278962135,1.3895793244955712e-06,147.63217163085938,2427.576904296875,1.0,1.0,224.0,224.0,1.0,1.0,2048.0,1475.484375,517.7844848632812,220.0,149.5,2048.0,1475.484375,2268.0,1624.984375,0.34375,8.0,0.0,0.0,0.0,0.0,1.0,0.1875,0.0,0.3903123736381531,12.0,0.1875,0.5,8.991919457912445e-06,1.2703938409686089e-05,38.842201232910156,0.05708209052681923,639.636962890625,600.73681640625,2.9690635204315186,0.3609094023704529,0.0,19.0,8.0,64.0,0.33224326372146606,0.0,0.0,0.2249644547700882,0.140625,9.999999974752427e-07,225.0,64.0
226,2.6457433700561523,-1.3877787807814457e-17,-0.5773489475250244,0.7071049213409424,-8.881784197001252e-16,0.9298458099365234,-0.0005791615112684667,0.46985897421836853,357685.3125,249967.640625,64.0,32.5,182.84951782226562,176.71543884277344,160.0,95.5,359.7312927246094,348.1288757324219,4.287621021270752,2.2369298934936523,361.0579833984375,352.55853271484375,0.0,0.02685442566871643,0.0028684784192591906,0.9998407959938049,0.9403428435325623,2.0725893890016778e-08,3.113018109957011e-08,0.05965474992990494,2.3529162263002945e-06,234.78973388671875,3935.8095703125,1.0,1.0,225.0,225.0,1.0,1.0,2048.0,1421.703125,686.5836791992188,164.0,125.0,2048.0,1421.703125,2212.0,1546.703125,0.34375,8.0,0.0,0.0,0.0,0.0,1.0,0.09375,0.0,0.2914806008338928,6.0,0.09375,0.5,8.031987817957997e-06,1.2064003385603428e-05,23.054109573364258,0.0641329362988472,387.5339660644531,364.414794921875,2.8571841716766357,0.3466477394104004,0.0,19.0,8.0,64.0,0.3644312918186188,0.0,0.0,0.21114298701286316,0.1796875,9.999999974752427e-07,226.0,64.0,1.7320468425750732,-6.938893903907228e-18,-0.5773489475250244,0.35355257987976074,-4.440892098500626e-16,4.879786491394043,-0.002305392874404788,0.5084347724914551,576753.5,383221.34375,64.0,32.5,318.3377990722656,293.163330078125,160.0,95.5,625.5172119140625,623.8427124023438,4.029837131500244,1.9393779039382935,629.5335083007812,628.1141357421875,0.0,0.010669238865375519,0.01739557459950447,0.9995180368423462,0.9433153867721558,1.2114576009025768e-08,2.2321831494309663e-08,0.05668313056230545,1.4387951523531228e-06,137.80235290527344,2431.099853515625,1.0,1.0,225.0,225.0,1.0,1.0,2048.0,1336.546875,670.1547241210938,164.0,125.0,2048.0,1336.546875,2212.0,1461.546875,0.265625,8.0,0.0,0.0,0.0,0.0,1.0,0.03125,0.0,0.17399263381958008,2.0,0.03125,0.875,7.519964128732681e-06,1.3855984434485435e-05,35.130523681640625,0.054787516593933105,620.7368774414062,585.5506591796875,3.0228710174560547,0.36388760805130005,0.0,17.0,8.0,64.0,0.3287928104400635,0.0,0.0,0.20349368453025818,0.10546875,9.999999974752427e-07,226.0,64.0
227,2.6457433700561523,0.0,-2.6457433700561523,0.7905673384666443,0.0,0.6381678581237793,-0.0008296933956444263,0.5449547171592712,350417.03125,210820.4375,64.0,32.5,175.7181854248047,172.3632354736328,304.0,121.0,364.6339416503906,364.3756103515625,5.527549743652344,2.9961884021759033,370.07427978515625,369.7183837890625,0.0,0.02349109761416912,0.003487424924969673,0.9996567368507385,0.946444034576416,2.6012619613879906e-08,3.2791160009537634e-08,0.053553543984889984,2.3627296741324244e-06,208.03746032714844,3884.66259765625,1.0,1.0,226.0,226.0,1.0,1.0,2048.0,1227.625,600.982666015625,317.0,161.25,2048.0,1227.625,2365.0,1388.875,0.28125,8.0,0.0,0.0,0.0,0.0,1.0,0.359375,0.0,0.479817271232605,23.0,0.359375,0.375,9.823997970670462e-06,1.2384000001475215e-05,20.162368774414062,0.06281201541423798,377.6627502441406,357.4366760253906,2.697401523590088,0.3451739251613617,0.0,16.0,8.0,64.0,0.32232666015625,0.0,0.0,0.2527083456516266,0.2099609375,9.999999974752427e-07,227.0,64.0,2.6457433700561523,0.0,-1.2909917831420898,0.7071051597595215,0.0,4.726742744445801,-0.004137948155403137,0.5888784527778625,560707.25,329651.09375,64.0,32.5,273.9165954589844,266.2892761230469,304.0,121.0,8927.3388671875,8908.353515625,67.1754379272461,32.77231216430664,8994.771484375,8975.3271484375,0.0,0.0017246175557374954,0.02236199378967285,0.9980139136314392,0.921317458152771,1.886955836027937e-08,2.7073728148252485e-08,0.07868105173110962,1.4309035805126769e-06,126.61649322509766,1609.2374267578125,1.0,1.0,226.0,226.0,1.0,1.0,2048.0,1234.65625,592.2005615234375,317.0,161.25,2048.0,1234.65625,2365.0,1395.90625,0.265625,8.0,0.0,0.0,0.0,0.0,1.0,0.203125,0.0,0.4023247957229614,13.0,0.203125,0.5,1.1775991879403591e-05,1.6895995941013098e-05,46.87104034423828,2.2317183017730713,624.073486328125,574.9698486328125,0.0,0.0,0.0,16.0,8.0,64.0,0.3188934326171875,0.0,0.0,0.2627101242542267,0.1669921875,9.999999974752427e-07,227.0,64.0
228,2.6457433700561523,5.204170427930421e-18,-2.6457433700561523,0.8660231828689575,3.3306690738754696e-16,1.3946549892425537,-0.000701054057572037,0.5138271450996399,362978.71875,221102.0625,64.0,32.5,196.77308654785156,182.8153076171875,208.0,110.5,452.3207092285156,450.40118408203125,4.485507965087891,2.2673885822296143,457.2966003417969,455.075927734375,0.0,0.026107057929039,0.0038174758665263653,0.9998220205307007,0.9565617442131042,2.4607832216361203e-08,3.0987610699639845e-08,0.04343591630458832,2.2869355689181248e-06,202.79710388183594,4668.88037109375,1.0,1.0,227.0,227.0,1.0,1.0,2048.0,1223.8125,499.12591552734375,214.0,144.25,2048.0,1223.8125,2262.0,1368.0625,0.15625,8.0,0.0,0.0,0.0,0.0,1.0,0.34375,0.0,0.4749588668346405,22.0,0.34375,0.25,9.504001354798675e-06,1.1967989848926663e-05,16.71391487121582,0.0618412084877491,386.2185363769531,369.44189453125,2.6906187534332275,0.3436828851699829,0.0,14.0,8.0,64.0,0.2371302992105484,0.0,0.0,0.2748837471008301,0.25390625,9.999999974752427e-07,228.0,64.0,2.6457433700561523,-1.734723475976807e-18,-0.7745950818061829,0.7071048021316528,-1.1102230246251565e-16,4.663296222686768,-0.003560215700417757,0.5647246837615967,748481.5,441105.46875,64.0,32.5,365.64801025390625,362.64105224609375,208.0,110.5,687.7814331054688,687.0728759765625,4.145484924316406,2.149021625518799,692.445068359375,691.5082397460938,0.0,-0.008134215138852596,0.02363107167184353,0.9987345933914185,0.9590330123901367,1.1052291526425506e-08,2.3400115622962403e-08,0.04096468165516853,2.2602532681048615e-06,98.24112701416016,2398.19091796875,1.0,1.0,227.0,227.0,1.0,1.0,2048.0,1213.3125,535.9602661132812,214.0,144.25,2048.0,1213.3125,2262.0,1357.5625,0.1875,8.0,0.0,0.0,0.0,0.0,1.0,0.09375,0.0,0.2914806008338928,6.0,0.09375,0.5,8.735980372875929e-06,1.8495979020372033e-05,32.316898345947266,0.06250970810651779,790.4225463867188,758.0413208007812,2.807251453399658,0.3524080216884613,0.0,14.0,8.0,64.0,0.2429896742105484,0.0,0.0,0.28458118438720703,0.2001953125,9.999999974752427e-07,228.0,64.0
229,2.6457433700561523,0.0,-2.6457433700561523,0.7071049809455872,0.0,3.3774876594543457,-0.0005707949167117476,0.4788389503955841,348304.96875,267809.9375,64.0,32.5,173.14044189453125,170.69146728515625,192.0,100.0,362.04937744140625,356.75128173828125,5.613149166107178,3.0727524757385254,363.4839172363281,362.0470275878906,0.0,-0.0016317227855324745,0.002563771326094866,0.9998292922973633,0.9332799315452576,2.491015749228609e-08,3.416730010030733e-08,0.06671769171953201,2.3060310923028737e-06,264.6523742675781,3966.74951171875,1.0,1.0,228.0,228.0,1.0,1.0,2048.0,1572.390625,545.9113159179688,198.0,131.25,2048.0,1572.390625,2225.0,1703.640625,0.5,8.0,0.0,0.0,0.0,0.0,1.0,0.25,0.0,0.4330126941204071,16.0,0.25,0.5,9.471987141296268e-06,1.2991979019716382e-05,25.30767059326172,0.061464060097932816,380.2459716796875,354.8759460449219,2.550299882888794,0.5559601187705994,0.0,21.0,8.0,64.0,0.3665771484375,0.0,0.0,0.21405909955501556,0.150390625,9.999999974752427e-07,229.0,64.0,2.6457433700561523,-6.938893903907228e-18,-0.5773489475250244,0.49999865889549255,-4.440892098500626e-16,2.8812766075134277,-0.0021489160135388374,0.5248354077339172,649481.4375,461495.4375,64.0,32.5,318.2607421875,307.1648254394531,192.0,100.0,579.4632568359375,578.9479370117188,4.084750175476074,2.0424959659576416,584.0196533203125,583.2637329101562,0.0,0.01904374361038208,0.01684487797319889,0.9994165897369385,0.9434819221496582,1.1701409619035985e-08,1.6657239143569313e-08,0.0565168596804142,1.1692152384057408e-06,136.12184143066406,2408.517333984375,1.0,1.0,228.0,228.0,1.0,1.0,2048.0,1483.203125,560.3257446289062,198.0,131.25,2048.0,1483.203125,2225.0,1614.453125,0.40625,8.0,0.0,0.0,0.0,0.0,1.0,0.046875,0.0,0.21137107908725739,3.0,0.046875,0.75,8.160015568137169e-06,1.161597901955247e-05,39.349273681640625,0.06293799728155136,697.3532104492188,657.9401245117188,2.7278218269348145,0.3570843040943146,0.0,19.0,8.0,64.0,0.3365735411643982,0.0,0.0,0.22492817044258118,0.07763671875,9.999999974752427e-07,229.0,64.0
230,1.2909917831420898,-1.734723475976807e-18,-0.7745950818061829,0.3535526692867279,-1.1102230246251565e-16,1.0767844915390015,-0.0007361886673606932,0.5773605704307556,371189.84375,257241.1875,64.0,32.5,184.09835815429688,178.75079345703125,160.0,110.5,372.56561279296875,353.26568603515625,5.046080589294434,2.6844162940979004,374.0556335449219,358.14263916015625,0.0,0.0010044644586741924,0.0031252389308065176,0.9997981786727905,0.9461762309074402,1.8811100233051548e-08,3.145858684661107e-08,0.053821660578250885,2.0836189378314884e-06,228.9178009033203,4253.26513671875,1.0,1.0,229.0,229.0,1.0,1.0,2048.0,1429.890625,587.9037475585938,176.0,146.5,2048.0,1429.890625,2224.0,1576.390625,0.375,8.0,0.0,0.0,0.0,0.0,1.0,0.046875,0.0,0.21137107908725739,3.0,0.046875,0.875,7.519993232563138e-06,1.2575997970998287e-05,21.45342445373535,0.06251515448093414,399.7635803222656,378.2467956542969,2.71462345123291,0.6236623525619507,0.0,18.0,8.0,64.0,0.3162367045879364,0.0,0.0,0.3442123234272003,0.09326171875,9.999999974752427e-07,230.0,64.0,0.0,0.0,0.0,0.0,0.0,2.272982120513916,-0.003948539961129427,0.5977814197540283,737048.25,488719.125,64.0,32.5,364.165283203125,360.8920593261719,160.0,110.5,699.1226196289062,695.2748413085938,4.240108966827393,2.1867809295654297,701.5404663085938,699.85791015625,0.0,0.0,0.02116091363132,0.9981260895729065,0.9547590017318726,1.1375145270164921e-08,1.579426012199292e-08,0.045239854604005814,1.0989273278028122e-06,111.00365447998047,2453.66943359375,1.0,1.0,229.0,229.0,1.0,1.0,2048.0,1356.421875,637.6312255859375,176.0,146.5,2048.0,1356.421875,2224.0,1502.921875,0.390625,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.89599323272705e-06,1.2351985787972808e-05,35.31760787963867,0.062464047223329544,782.0553588867188,746.6743774414062,2.817204475402832,0.3609788119792938,0.0,17.0,8.0,64.0,0.3097785413265228,0.0,0.0,0.3165428936481476,0.0,9.999999974752427e-07,230.0,64.0
